convo_id,user,line_id,line,K1,K2,K3,K4,K5,K6,K7,K8,primary,secondary
conv1,P14,3844,很棒，這次我沒@就自己出來認親了,0,0,0,1,0,0,0,0,K4,
conv1,P4,3845,不是哥們怎麼突然殺了一個五花肉,1,0,0,0,0,0,0,1,K8,K1
conv1,P16,3846,你是狗啊,0,1,0,0,0,0,0,0,K2,
conv1,P16,3847,聞到肉就跑出來,0,0,0,0,0,0,0,1,K8,
conv1,P15,3848,他是狗啊,0,0,0,0,0,0,0,1,K8,
conv1,P15,3849,暈船小狗,0,0,0,0,0,0,0,1,K8,
conv1,P16,3850,暈船小狗,0,0,0,0,0,0,0,1,K8,
conv1,P15,3851,幹 好想吃韓國的烤五花,0,0,0,0,0,0,0,1,K8,
conv1,P4,3852,沒有,0,0,0,0,0,0,0,1,K8,
conv1,P15,3853,欸 小鳥,0,0,0,0,0,0,0,1,K8,
conv1,P15,3854,你的春春跟秋秋找到了嗎,1,0,0,0,0,0,0,0,K1,
conv1,P16,3855,看來是還沒,0,1,0,0,0,0,0,0,K2,
conv1,P4,3856,沒,0,0,0,0,0,0,0,1,K8,
conv1,P4,3857,但我要睡覺了,0,0,0,0,1,0,0,0,K5,
conv1,P14,3858,明天還會進新產品,0,1,0,0,0,0,0,0,K2,
conv1,P14,3859,有人跑錯地方了,0,0,0,0,0,0,0,1,K8,
conv1,P16,3860,可以進花生冰淇淋嗎,1,0,0,0,0,0,0,0,K1,
conv1,P2,3861,你大概吃兩塊就吐了,0,0,0,0,0,0,0,1,K8,
conv1,P2,3862,你就是好油哦 我吃不下去了 嘔,0,0,0,1,0,0,0,0,K4,
conv1,P14,3863,那是演得很像了,0,0,0,0,0,0,0,1,K8,
conv1,R1,3864,好吃,0,0,0,0,0,0,0,1,K8,
conv1,R1,3865,去韓國一定會有一餐就是去吃烤五花,0,0,0,0,0,0,0,1,K8,
conv1,P15,3866,"""妄念（姐姐抱抱）"" 借我一點你的陽壽",0,0,0,0,0,0,0,1,K8,
conv1,P15,3867,謝謝 已領取,0,0,0,0,0,0,1,0,K7,
conv1,P14,3868,下次如果打得贏葬花，來抽禮券,0,0,0,0,0,0,0,1,K8,
conv1,P15,3869,我加碼兩張電影票,0,0,0,1,0,0,0,0,K4,
conv1,P4,3870,我感覺,0,0,0,1,0,0,0,0,K4,
conv1,P4,3871,我會到,0,0,0,1,0,0,0,0,K4,
conv1,P2,3872,人機啟動,0,0,0,0,0,0,0,1,K8,
conv1,R1,3873,"""男大""",0,0,0,0,0,0,1,0,K7,
conv1,R1,3874,你是不是不會跳,0,0,0,0,1,0,0,0,K5,
conv1,P6,3875,好難玩喔,0,0,0,0,0,0,0,1,K8,
conv1,P6,3876,4,0,0,0,0,0,0,0,1,K8,
conv1,R1,3877,先拉距離點shift(點完不要鬆手) 然後兩段大跳,0,1,0,0,0,0,0,0,K2,
conv1,R1,3878,之後不要鬆手shift走到飛機最高點 再兩段大跳,0,1,0,0,0,0,0,0,K2,
conv1,P6,3879,我一個大跳,0,0,0,1,0,0,0,0,K4,
conv1,P6,3880,直接倒在地板睡覺,0,0,0,1,0,0,0,0,K4,
conv1,R1,3881,要練阿,0,0,0,0,0,0,0,1,K8,
conv1,R1,3882,笑死,0,0,0,0,0,1,0,0,K6,
conv1,P6,3883,我還是乖乖掛好了,0,0,0,1,0,0,0,0,K4,
conv1,R1,3884,男大道心破碎,0,0,0,0,0,0,0,1,K8,
conv1,P4,3885,男大道心破碎,0,0,0,0,0,0,0,1,K8,
conv1,P6,3886,這比學分還難,0,0,0,0,0,0,0,1,K8,
conv1,R1,3887,"""男大"" 請學",0,0,0,0,0,0,0,1,K8,
conv1,P6,3888,有掛這怎麼玩,1,0,0,0,0,0,0,0,K1,
conv1,R1,3889,你就是不想學,0,1,0,0,0,0,0,0,K2,
conv1,P6,3890,我算半殘,0,0,0,1,0,0,0,0,K4,
conv1,R1,3891,你等等排到這個也可以偷吃步,0,1,0,0,0,0,0,0,K2,
conv1,R1,3892,帶萬劍,0,1,0,0,0,0,0,0,K2,
conv1,P6,3893,我已放棄,0,0,0,1,0,0,0,0,K4,
conv1,R1,3894,那你賽車總會跑吧,0,0,0,0,0,0,0,1,K8,
conv1,P4,3895,我已放棄,0,0,0,1,0,0,0,0,K4,
conv1,P6,3896,跑跑卡丁車玩家可不是假的,0,0,0,0,1,0,0,0,K5,
conv1,P19,3897,太捲了吧,0,0,0,0,0,0,0,1,K8,
conv1,P6,3898,抽一個幫我掛創意工坊,0,0,0,1,0,0,0,0,K4,
conv1,P15,3899,我幫你捲完惹,0,0,0,1,0,0,0,0,K4,
conv1,R1,3900,給我錢 包你傳說,0,0,0,1,0,0,0,0,K4,
conv1,R1,3901,"""結冰水""",0,0,0,0,0,0,1,0,K7,
conv1,R1,3902,我發現隱藏的閒趣分,0,0,0,1,0,0,0,0,K4,
conv1,R1,3903,超級好笑,0,0,0,0,0,1,0,0,K6,
conv1,P14,3904,不在賽季挑戰裡面？,1,0,0,0,0,0,0,0,K1,
conv1,R1,3905,對,0,0,0,0,0,0,1,0,K7,
conv1,P14,3906,那感覺有機會卷回第一了,0,0,0,0,0,0,0,1,K8,
conv1,R1,3907,已經了,0,0,0,0,0,0,0,1,K8,
conv1,R1,3908,幫我送花 送帶有段位任務三分鐘的,0,0,0,1,0,0,0,0,K4,
conv1,P15,3909,你要開我的小號丟嗎,0,0,0,1,0,0,0,0,K4,
conv1,P15,3910,或是我晚點回家用,0,0,0,1,0,0,0,0,K4,
conv1,R1,3911,沒事你回家用,0,0,0,0,0,0,0,1,K8,
conv1,R1,3912,我不急,0,0,0,1,0,0,0,0,K4,
conv1,R1,3913,創意工坊是隨緣捲的,0,0,0,1,0,0,0,0,K4,
conv1,P15,3914,創意工坊掛機也會升段味嗎,1,0,0,0,0,0,0,0,K1,
conv1,R1,3915,他單獨出來一個段位,0,0,0,0,0,0,0,1,K8,
conv1,P15,3916,"""安康"" 歡迎歡迎",0,0,0,0,0,0,1,0,K7,
conv1,P15,3917,請幫我改成遊戲名,0,0,0,1,0,0,0,0,K4,
conv1,P15,3918,這個頻道抽獎中，可以多多說話拯救研究生的論文，月底有抽一顆天賞喔,0,0,0,0,0,0,0,1,K8,
conv1,P18,3919,這個頻道抽獎中，可以多多說話拯救研究生的論文，月底有抽一顆天賞喔,0,0,0,0,0,0,0,1,K8,
conv1,P16,3920,什麼死人時間,1,0,0,0,0,0,0,0,K1,
conv1,P16,3921,歡迎,0,0,0,0,0,0,1,0,K7,
conv1,P2,3922,什麼死人時間,1,0,0,0,0,0,0,0,K1,
conv1,P18,3923,什麼死人時間,1,0,0,0,0,0,0,0,K1,
conv1,P14,3924,"""新鮮現榨香菜汁"" 你的時間也很詭異",0,0,0,0,0,0,0,1,K8,
conv1,P2,3925,肯定是又不洗澡再回訊息 湊湊ㄉ,0,0,0,0,0,0,0,1,K8,
conv1,P15,3926,"""眾所睡"" 歡迎歡迎",0,0,0,0,0,0,1,0,K7,
conv1,P15,3927,請幫我改成遊戲名,0,0,0,1,0,0,0,0,K4,
conv1,P15,3928,這個頻道抽獎中，可以多多說話拯救研究生的論文，月底有抽一顆天賞喔,0,0,0,0,0,0,0,1,K8,
conv1,P15,3929,幸好我有了(?,1,0,0,0,0,0,0,0,K1,
conv1,P14,3930,這週我想看拿60個頭,0,0,0,1,0,0,0,0,K4,
conv1,P15,3931,"""歐伊西"" 拿到了結冰水說可以給你他的黑絲照",0,1,0,0,0,0,0,0,K2,
conv1,P14,3932,還是來挑戰一下，2場平均55個頭，就發一張戰令,0,0,0,0,0,0,0,1,K8,
conv1,P15,3933,"""結冰水"" 黑絲照準備好",0,0,0,0,0,0,0,1,K8,
conv1,P14,3934,要發黑絲照不如上甲抽天賞,0,0,0,0,0,0,0,1,K8,
conv1,P15,3935,那我這週幫戰要來跟大家說為了有黑絲照，叫大家都打到殘血給你收頭,0,0,0,1,0,0,0,0,K4,
conv1,P19,3936,我以為是普發天賞,0,0,0,1,0,0,0,0,K4,
conv1,R1,3937,看完三個男的盟誓劇情(無燕無歸),0,0,0,0,0,0,0,1,K8,
conv1,R1,3938,還是覺得侯爺的比較好看,0,0,0,0,0,0,0,1,K8,
conv1,R1,3939,"""歐伊西""  加油",0,0,0,0,0,0,0,1,K8,
conv1,P19,3940,重傷平均55有獎勵嗎,1,0,0,0,0,0,0,0,K1,
conv1,P19,3941,不對好像不可能,0,0,0,0,1,0,0,0,K5,
conv1,P5,3942,"""赤语"" 媽媽創意工坊怎麼刷排位比較快媽媽",1,0,0,0,0,0,0,0,K1,
conv1,P5,3943,好懶得搞那個…,0,0,0,0,0,0,0,1,K8,
conv1,R1,3944,沒有,0,0,0,0,0,0,0,1,K8,
conv1,R1,3945,最快就是一直排競速,0,1,0,0,0,0,0,0,K2,
conv1,R1,3946,其他的段位任務都吃力不討好,0,1,0,0,0,0,0,0,K2,
conv1,P5,3947,競速是不是不能掛機阿,0,0,0,0,1,0,0,0,K5,
conv1,R1,3948,還是有分 只是比較低,0,1,0,0,0,0,0,0,K2,
conv1,P5,3949,媽媽有代跑創意的服務嗎媽媽,0,0,1,0,0,0,0,0,K3,
conv1,R1,3950,你前面有個特瘋跟茶哥的號,0,1,0,0,0,0,0,0,K2,
conv1,R1,3951,可以先幫你搞到這周寶庫的標準,0,1,0,0,0,0,0,0,K2,
conv1,R1,3952,但要時間,0,0,0,0,1,0,0,0,K5,
conv1,P5,3953,一次開14個,0,0,0,0,0,0,0,1,K8,
conv1,P5,3954,逆水寒有點討厭了,0,0,0,0,0,0,0,1,K8,
conv1,R1,3955,?,0,0,0,0,1,0,0,0,K5,
conv1,R1,3956,14個是三小,0,1,0,0,0,0,0,0,K2,
conv1,P9,3957,那我可以轉天問嗎,0,0,0,1,0,0,0,0,K4,
conv1,P14,3958,你轉葉問我也沒意見,0,0,0,1,0,0,0,0,K4,
conv1,P5,3959,寶庫一週是14阿,0,0,0,0,0,0,0,1,K8,
conv1,P5,3960,要全部115得全部瓊玉4,0,0,0,0,0,0,0,1,K8,
conv1,R1,3961,我以為是14個逆水寒帳號,0,0,0,1,0,0,0,0,K4,
conv1,P5,3962,之前是10,0,0,0,0,0,0,0,1,K8,
conv1,P9,3963,但是完成6個就全開了,0,0,0,0,1,0,0,0,K5,
conv1,R1,3964,ㄜ不用,0,0,0,0,0,0,0,1,K8,
conv1,P9,3965,要吧,0,0,0,0,0,0,0,1,K8,
conv1,R1,3966,不用,0,0,0,0,0,0,0,1,K8,
conv1,R1,3967,我競技完全沒打,0,0,0,1,0,0,0,0,K4,
conv1,P5,3968,我造啊，但是要開到115要段位,0,0,0,1,0,0,0,0,K4,
conv1,R1,3969,都115,0,0,0,0,0,0,0,1,K8,
conv1,P5,3970,？,0,0,0,0,1,0,0,0,K5,
conv1,P5,3971,我競技怎麼是111,1,0,0,0,0,0,0,0,K1,
conv1,P9,3972,115有兩個坎,0,1,0,0,0,0,0,0,K2,
conv1,R1,3973,三個段位就好,0,0,0,0,0,0,0,1,K8,
conv1,P9,3974,瓊玉是優質產品（？,1,0,0,0,0,0,0,0,K1,
conv1,P5,3975,我3個琉璃了,0,0,0,1,0,0,0,0,K4,
conv1,P5,3976,競技還是111,0,0,0,1,0,0,0,0,K4,
conv1,R1,3977,我牌屋宗師三 閒趣蓋世 創意工坊宗師一,0,0,0,1,0,0,0,0,K4,
conv1,R1,3978,副本瓊玉2,0,0,0,1,0,0,0,0,K4,
conv1,P5,3979,噢靠北,0,0,0,0,0,0,0,1,K8,
conv1,P5,3980,還是,0,0,0,0,0,0,0,1,K8,
conv1,P5,3981,祕境的不算,0,0,0,0,1,0,0,0,K5,
conv1,R1,3982,秘境不是算副本嗎,0,0,0,0,1,0,0,0,K5,
conv1,P5,3983,不一樣,0,0,0,0,0,0,0,1,K8,
conv1,P5,3984,祕境是10層,0,0,0,0,0,0,0,1,K8,
conv1,R1,3985,...?,1,0,0,0,0,0,0,0,K1,
conv1,R1,3986,那你很牛逼了兄弟,0,0,0,0,0,0,0,1,K8,
conv1,P5,3987,我是祕境 閒趣 牌屋115,0,0,0,1,0,0,0,0,K4,
conv1,P5,3988,副本瓊玉4,0,0,0,1,0,0,0,0,K4,
conv1,R1,3989,應該是副本以外三個段位,0,0,0,0,1,0,0,0,K5,
conv1,P5,3990,但祕境的算法是當週通關幾次什麼難度的祕境,0,0,0,0,1,0,0,0,K5,
conv1,R1,3991,這樣看的話,0,0,0,0,0,0,0,1,K8,
conv1,P5,3992,這周就是10層6次,0,0,0,0,0,0,0,1,K8,
conv1,R1,3993,果茶那隻只有通關4次也有115,0,1,0,0,0,0,0,0,K2,
conv1,R1,3994,所以應該不算副本,0,0,0,0,1,0,0,0,K5,
conv1,P5,3995,廢了,0,0,0,0,0,0,0,1,K8,
conv1,P5,3996,好吧 我去跑馬,0,0,0,1,0,0,0,0,K4,
conv1,P5,3997,雙血河跑馬上傳說好像一小時就好,0,0,0,1,0,0,0,0,K4,
conv1,R1,3998,幽熒:去你媽的逆水寒,0,0,0,0,0,0,0,1,K8,
conv1,R1,3999,但其實跑圖可能划算一點 只是要等匹配時間,0,0,0,0,1,0,0,0,K5,
conv1,P15,4000,那個不是一直掛機就可以上去了嗎,0,0,0,0,1,0,0,0,K5,
conv1,R1,4001,我不知道後面有沒有扣分,1,1,0,0,0,0,0,0,K1,K2
conv1,P15,4002,我目前就是一直發呆，再來看看有沒有扣分,1,0,0,0,0,0,0,0,K1,
conv1,P15,4003,沒有上鎖不就是可以分解的意思嗎,1,0,0,0,0,0,0,0,K1,
conv1,R1,4004,幹忘記開只轉換文字,0,0,0,0,0,0,0,1,K8,
conv1,R1,4005,語音發出去了,0,0,0,0,0,0,0,1,K8,
conv1,R1,4006,結果我在世界頻唱得很開心,0,0,0,0,0,1,0,0,K6,
conv1,P6,4007,唱歌不揪,0,0,1,0,0,0,0,0,K3,
conv1,R1,4008,?,0,0,0,0,1,0,0,0,K5,
conv1,P15,4009,為什麼不唱給我聽,1,0,0,0,0,0,0,0,K1,
conv1,P4,4010,唱歌不揪,0,0,1,0,0,0,0,0,K3,
conv1,R1,4011,世界頻有,0,0,0,0,0,0,0,1,K8,
conv1,P6,4012,那我不管,0,0,0,1,0,0,0,0,K4,
conv1,P15,4013,那天賞不抽你,0,0,0,0,0,0,0,1,K8,
conv1,P6,4014,十分過分,0,0,0,0,0,0,0,1,K8,
conv1,P5,4015,完了,0,0,0,0,0,0,0,1,K8,
conv1,P5,4016,沒聽到赤語媽媽唱歌 虧麻了,0,0,0,0,0,1,0,0,K6,
conv1,R1,4017,好慘兒,0,0,0,0,0,0,0,1,K8,
conv1,P15,4018,55殺不是夢了,0,0,0,0,1,0,0,0,K5,
conv1,R1,4019,接速刷創意工坊,0,0,0,0,0,0,0,1,K8,
conv1,R1,4020,我無敵了,0,0,0,1,0,0,0,0,K4,
conv1,P21,4021,幫我刷,0,0,0,1,0,0,0,0,K4,
conv1,R1,4022,給米我就刷,0,0,0,1,0,0,0,0,K4,
conv1,R1,4023,因為這好累,0,0,0,1,0,0,0,0,K4,
conv1,P21,4024,完了 沒米,0,0,0,0,0,0,0,1,K8,
conv1,P21,4025,接俠棋帶爬獨孤,0,0,0,0,0,0,0,1,K8,
conv1,P18,4026,不如互換,0,0,0,0,0,0,0,1,K8,
conv1,P18,4027,特閒刷你的工坊 你刷特閒的俠棋,0,0,0,0,0,0,0,1,K8,
conv1,P21,4028,？,0,0,0,0,1,0,0,0,K5,
conv1,P21,4029,虧大了,0,0,0,0,0,0,0,1,K8,
conv1,P21,4030,俠棋要爬幾十個小時,0,0,0,0,0,0,0,1,K8,
conv1,R1,4031,我這個爬一晚上吧,0,0,0,1,0,0,0,0,K4,
conv1,R1,4032,不對,0,0,0,0,1,0,0,0,K5,
conv1,R1,4033,我4:30捲到現在,0,0,0,1,0,0,0,0,K4,
conv1,R1,4034,瓊玉五25分,0,0,0,1,0,0,0,0,K4,
conv1,P2,4035,俠棋就算跟AI 也要半小時,0,0,0,0,0,0,0,1,K8,
conv1,P2,4036,虧麻了,0,0,0,0,0,0,0,1,K8,
conv1,P19,4037,不然你幫他打競速,0,0,0,0,0,0,0,1,K8,
conv1,P21,4038,我不打競速,0,0,0,1,0,0,0,0,K4,
conv1,P18,4039,這裝是三小,0,0,0,0,0,0,0,1,K8,
conv1,P18,4040,歐皇ㄇ,0,0,0,0,0,0,0,1,K8,
conv1,P18,4041,三個黃色等級的角色 四個黃色裝,0,0,0,0,0,0,0,1,K8,
conv1,P2,4042,"""羈鳥戀小喵"" 快看鳳城 怎麼說",1,0,0,0,0,0,0,0,K1,
conv1,P2,4043,10人口?,1,0,0,0,0,0,0,0,K1,
conv1,P2,4044,應該是硬上人口 賭5費 吃鳳城獎勵,0,0,0,0,1,0,0,0,K5,
conv1,P18,4045,那他是很歐了 三個五費,0,0,0,0,0,0,0,1,K8,
conv1,P2,4046,兩個鳳城轉,0,0,0,0,0,0,0,1,K8,
conv1,P18,4047,我都刷不出來,0,0,0,1,0,0,0,0,K4,
conv1,P2,4048,也是沒誰了,1,0,0,0,0,0,0,0,K1,
conv1,P2,4049,運,0,0,0,0,0,0,0,1,K8,
conv1,P6,4050,兩個重鳴囀,0,0,0,0,0,0,0,1,K8,
conv1,P2,4051,有機會吃兩次岩壁,0,0,0,0,0,0,0,1,K8,
conv1,R1,4052,不信,0,0,0,0,0,0,0,1,K8,
conv1,P21,4053,毒瘤陣容,0,0,0,0,0,0,0,1,K8,
conv1,P21,4054,沒事 4-2三星五費我都看過了 沒什麼可以嚇倒我的,0,0,0,1,0,0,0,0,K4,
conv1,R1,4055,真快樂,0,0,0,0,0,0,0,1,K8,
conv1,R1,4056,"""茶涧"" 明天孤品接棒",0,0,0,0,0,0,0,1,K8,
conv1,R1,4057,西西,0,0,0,0,0,0,0,1,K8,
conv1,P15,4058,問個問題,0,0,0,0,0,0,0,1,K8,
conv1,P15,4059,扛拆的戒指要選啥,1,0,0,0,0,0,0,0,K1,
conv1,P13,4060,扛拆戒,0,0,0,0,0,0,0,1,K8,
conv1,R1,4061,我剛在思考這是認真回答還是廢話,0,0,0,1,0,0,0,0,K4,
conv1,P15,4062,廢話,0,0,0,0,0,0,0,1,K8,
conv1,R1,4063,這東西為什麼沒計算到幫會排名裡阿,1,0,0,0,0,0,0,0,K1,
conv1,R1,4064,我太無聊的時候捲一下就第一了,0,0,0,1,0,0,0,0,K4,
conv1,P4,4065,？,0,0,0,0,1,0,0,0,K5,
conv1,P4,4066,你的太無聊,0,0,0,0,0,0,0,1,K8,
conv1,P4,4067,有點,0,0,0,0,0,0,0,1,K8,
conv1,P4,4068,恐怖了,0,0,0,0,0,0,0,1,K8,
conv1,R1,4069,？,0,0,0,0,1,0,0,0,K5,
conv1,P4,4070,如何,0,0,0,0,0,0,0,1,K8,
conv1,P4,4071,有抽到嗎,1,0,0,0,0,0,0,0,K1,
conv1,P15,4072,500,0,0,0,0,0,0,0,1,K8,
conv1,P4,4073,還不錯啊,0,0,0,0,0,0,0,1,K8,
conv1,P15,4074,這禮拜五晚上9:00有沒有素問九靈想打約戰的啊啊啊啊啊啊,1,0,0,0,0,0,0,0,K1,
conv1,P13,4075,我向來都是認真的,0,0,0,1,0,0,0,0,K4,
conv1,R1,4076,好欸,0,0,0,0,0,0,0,1,K8,
conv1,R1,4077,剛剛又賣掉1000塊的娃娃,0,0,0,0,0,0,0,1,K8,
conv1,R1,4078,有人的號這周沒跑創意工坊的嗎~我想要花,0,0,0,1,0,0,0,0,K4,
conv1,R1,4079,你們其中一個要給我帳號,0,1,0,0,0,0,0,0,K2,
conv1,R1,4080,我只有一台電腦能掃,0,1,0,1,0,0,0,0,K2,K4
conv1,R1,4081,晚點跟你們拿,0,1,0,0,0,0,0,0,K2,
conv1,P13,4082,我要玩蘿蔔糕,0,0,0,1,0,0,0,0,K4,
conv1,P4,4083,我退了很多無關緊要的群，唯獨這個群我沒有退，因為每到過年群主就會給群友發紅包和刮刮樂，溫暖了大家的心，我沒有在暗示群主發紅包和刮刮樂，我只是實話實說。 他現在還沒發，有可能是忘了，我希望你們不要一直提醒他，畢竟他要面子，他等下就會發了，我先提前謝謝了。,0,0,0,0,0,0,1,0,K7,
conv1,P4,4084,6,0,0,0,0,0,0,0,1,K8,
conv1,P4,4085,"""結冰水""",0,0,0,0,0,0,1,0,K7,
conv1,P15,4086,"""結冰水""",0,0,0,0,0,0,1,0,K7,
conv1,R1,4087,"""結冰水""",0,0,0,0,0,0,1,0,K7,
conv1,P8,4088,"""酥皮（戒糖）"" 所以皮你有得到扛拆戒是哪一顆的答案了嗎",1,0,0,0,0,0,0,0,K1,
conv1,P14,4089,過年啊 過年再來抽,0,0,0,0,0,0,0,1,K8,
conv1,P15,4090,沒有阿,0,0,0,0,0,0,0,1,K8,
conv1,P15,4091,澹臺那顆嗎,1,0,0,0,0,0,0,0,K1,
conv1,P6,4092,對啊,0,0,0,0,0,0,1,0,K7,
conv1,P13,4093,答案只有一個,0,1,0,0,0,0,0,0,K2,
conv1,P13,4094,扛拆戒,0,1,0,0,0,0,0,0,K2,
conv1,P6,4095,把海豹做成戒指,0,0,0,0,0,0,0,1,K8,
conv1,P13,4096,送給你,0,0,0,0,0,0,0,1,K8,
conv1,P14,4097,有人要打緝盜嗎？,0,0,1,0,0,0,0,0,K3,
conv1,P6,4098,1,0,0,0,0,0,0,0,1,K8,
conv1,P14,4099,7點沒了，等8點,0,0,0,0,0,0,0,1,K8,
conv1,P15,4100,2,0,0,0,0,0,0,0,1,K8,
conv1,P14,4101,星期五晚上9點約戰BO2，防守-1DPS (除了神相、龍吟,0,0,1,0,0,0,0,0,K3,
conv1,P9,4102,鐵衣收嗎,1,0,0,0,0,0,0,0,K1,
conv1,P14,4103,來不及了，被填走,0,0,0,0,0,0,0,1,K8,
conv1,P4,4104,綠色蒼蠅,0,0,0,0,0,0,0,1,K8,
conv1,P4,4105,我會到應該吧,0,0,0,0,1,0,0,0,K5,
conv1,P14,4106,說要緝盜的倒是出現啊,0,0,0,0,0,0,0,1,K8,
conv1,P6,4107,緝盜-2,0,0,0,0,0,0,0,1,K8,
conv1,P14,4108,兩邊的表都沒你是能到哪,0,0,0,0,0,0,0,1,K8,
conv1,P14,4109,進攻跟機動的拆塔位有人要嗎？,0,0,1,0,0,0,0,0,K3,
conv1,P7,4110,來個防守團血河號,0,0,0,0,0,0,0,1,K8,
conv1,P16,4111,麻麻在開演唱會,0,0,0,0,0,0,0,1,K8,
conv1,P12,4112,世界演唱會,0,0,0,0,0,0,0,1,K8,
conv1,P5,4113,你為什麼沒通知我,1,0,0,0,0,0,0,0,K1,
conv1,R1,4114,真慘,0,0,0,0,0,0,0,1,K8,
conv1,R1,4115,夜宮海叫我再唱一次,0,0,0,1,0,0,0,0,K4,
conv1,P18,4116,確實,0,0,0,0,0,0,0,1,K8,
conv1,P2,4117,錄影感謝,0,0,0,0,0,0,0,1,K8,
conv1,R1,4118,"""蘇皮"" 有競速裝+打造神器借我看看ㄇ",0,0,0,0,0,0,0,1,K8,
conv1,R1,4119,好久沒調裝了,0,0,0,0,0,0,0,1,K8,
conv1,P16,4120,有新朋友欸,0,0,0,0,0,0,0,1,K8,
conv1,P6,4121,有新朋友欸,0,0,0,0,0,0,0,1,K8,
conv1,P15,4122,"""豬豬欸"" 歡迎",0,0,0,0,0,0,1,0,K7,
conv1,P15,4123,嗯 怎麼兩隻豬,1,0,0,0,0,0,0,0,K1,
conv1,P15,4124,"""豬豬欸"" 歡迎",0,0,0,0,0,0,1,0,K7,
conv1,P15,4125,這個頻道抽獎中，請多多聊天，救救碩士生論文，月底會抽出一顆天賞喔,0,0,0,0,0,0,0,1,K8,
conv1,P14,4126,我下班了，開始活網人生,0,0,0,1,0,0,0,0,K4,
conv1,P14,4127,誰要打2點緝盜,0,0,1,0,0,0,0,0,K3,
conv1,P15,4128,我+2,0,0,0,1,0,0,0,0,K4,
conv1,R1,4129,我開你號排個競速,0,0,0,1,0,0,0,0,K4,
conv1,P4,4130,好,0,0,0,0,0,0,1,0,K7,
conv1,P4,4131,謝謝媽,0,0,0,0,0,0,1,0,K7,
conv1,R1,4132,為啥感覺你遊戲特別卡,1,0,0,0,0,0,0,0,K1,
conv1,P4,4133,ㄣˊ,0,0,0,0,0,0,0,1,K8,
conv1,P4,4134,真假,0,0,0,0,0,0,1,0,K7,
conv1,R1,4135,不知道 我跑個車子他會一振一振,0,0,0,1,0,0,0,0,K4,
conv1,R1,4136,比我平板那隻還卡,0,0,0,1,0,0,0,0,K4,
conv1,P4,4137,逆水寒原因？,1,0,0,0,0,0,0,0,K1,
conv1,R1,4138,我剛剛跑自己的不會,0,0,0,1,0,0,0,0,K4,
conv1,P15,4139,因為他的腦子也卡了,0,0,0,0,0,0,0,1,K8,
conv1,R1,4140,6,0,0,0,0,0,0,0,1,K8,
conv1,P4,4141,設定嗎,1,0,0,0,0,0,0,0,K1,
conv1,P4,4142,因為我有調一些設定,0,1,0,0,0,0,0,0,K2,
conv1,P15,4143,他腦子卡到 我想從他的頭殼笅八下去,0,0,0,1,0,0,0,0,K4,
conv1,P14,4144,你的壁壘原因應該不只是設定吧⋯⋯,0,0,0,0,1,0,0,0,K5,
conv1,R1,4145,喔我知道了,0,0,0,1,0,0,0,0,K4,
conv1,R1,4146,但我怕調了你明天幫戰電腦燒毀,0,0,0,0,1,0,0,0,K5,
conv1,R1,4147,算了,0,0,0,0,1,0,0,0,K5,
conv1,R1,4148,因為你調的幀數跟整體設定太低了 我的顯卡在擺爛,0,0,0,1,0,0,0,0,K4,
conv1,R1,4149,我玩逆水寒CPU都會一直叫,0,0,0,1,0,0,0,0,K4,
conv1,R1,4150,你的不會,0,0,0,1,0,0,0,0,K4,
conv1,P15,4151,你的cpu不想跟白癡講話,0,0,0,0,0,0,0,1,K8,
conv1,R1,4152,6,0,0,0,0,0,0,0,1,K8,
conv1,P18,4153,6,0,0,0,0,0,0,0,1,K8,
conv1,P2,4154,叫他閉嘴,0,0,0,0,0,0,0,1,K8,
conv1,P2,4155,你才是你電腦的主人,0,0,0,0,1,0,0,0,K5,
conv1,P6,4156,電腦發我,0,0,0,1,0,0,0,0,K4,
conv1,P6,4157,不會還妳,0,0,0,1,0,0,0,0,K4,
conv1,P15,4158,"""小公主（吃老爸陽壽長大）"" 寶貝 你看 騙錢男大出現了",0,0,0,0,0,0,0,1,K8,
conv1,P2,4159,"""新鮮現榨香菜汁"" 電腦發我 不會還你",0,0,0,0,0,0,0,1,K8,
conv1,P2,4160,這個人才是50系,0,0,0,0,1,0,0,0,K5,
conv1,P16,4161,三小,0,0,0,0,0,0,0,1,K8,
conv1,P1,4162,摳連,0,0,0,0,0,0,0,1,K8,
conv1,P15,4163,摳連,0,0,0,0,0,0,0,1,K8,
conv1,P15,4164,這種男人是給不了你媳婦的,0,0,0,0,0,0,0,1,K8,
conv1,P15,4165,幹 幸福,0,0,0,0,0,0,0,1,K8,
conv1,P1,4166,這種男人是給不了你媳婦的,0,0,0,0,0,0,0,1,K8,
conv1,P6,4167,這種男人是給不了你媳婦的,0,0,0,0,0,0,0,1,K8,
conv1,P13,4168,這種男人是給不了你媳婦的,0,0,0,0,0,0,0,1,K8,
conv1,P14,4169,今天有打隔壁鄰居約戰的可以進了,0,0,1,0,0,0,0,0,K3,
conv1,P14,4170,防守-1DPS,0,0,0,0,0,0,0,1,K8,
conv1,P18,4171,這周有機會打多多綠,0,0,0,0,0,0,0,1,K8,
conv1,P15,4172,有沒有鐵衣 12跟6人沒本打的,1,0,0,0,0,0,0,0,K1,
conv1,P14,4173,抽象,0,0,0,0,0,0,0,1,K8,
